DATE_HOUR,FROM_STOP_NAME,TOTAL_PASSENGER
2024-06-30 12,Chempazhanthy,19
2024-06-30 12,Kamaleswaram,74
2024-06-30 12,Maranalloor,28
2024-06-30 12,Agricultural College Poonkulam,6
2024-06-30 12,Koppam,16
2024-06-30 12,Puthukurichy Church,11
2024-06-30 12,Seemamulamukku,24
2024-06-30 12,Mukkolakkal Temple,1
2024-06-30 12,Vavarambalam,14
2024-06-30 12,Vandannur,25
2024-06-30 12,Nalamkallu,10
2024-06-30 12,Pangode,7
2024-06-30 12,Kuttichal,54
2024-06-30 12,Pulinkudy,38
2024-06-30 12,East Fort South Bus Stand,142
2024-06-30 12,Vazhichal,6
2024-06-30 12,Ulloor,179
2024-06-30 12,Mele Aramthanam,8
2024-06-30 12,Dpi Junction,10
2024-06-30 12,Mannanthala,65
2024-06-30 12,Kesavadasapuram,6
2024-06-30 12,Perekonam,2
2024-06-30 12,Jts Mancha,11
2024-06-30 12,Kadinamkulam,84
2024-06-30 12,Madhupalam,3
2024-06-30 12,Punnakkulam,8
2024-06-30 12,Malamelkunnu,2
2024-06-30 12,Kunnapuzha,2
2024-06-30 12,Irinchayam Steps,24
2024-06-30 12,Civil Station Junction Kudappanakunnu,5
2024-06-30 12,Beema Pally,33
2024-06-30 12,Murukkumpuzha,49
2024-06-30 12,Sree Karyam,16
2024-06-30 12,Avanavanchery,2
2024-06-30 12,Peyad,18
2024-06-30 12,Azhikode,12
2024-06-30 12,Murinjapalam,96
2024-06-30 12,Kottarakkari,11
2024-06-30 12,Plavila,8
2024-06-30 12,Peroorkada Junction,49
2024-06-30 12,Kattadimukku,15
2024-06-30 12,Lms Corporation Office,19
2024-06-30 12,Valiyathura Shangumugam,24
2024-06-30 12,Vencode,4
2024-06-30 12,Chakai,140
2024-06-30 12,Koithoorkonam,4
2024-06-30 12,Mamam,35
2024-06-30 12,Kiliyoor,50
2024-06-30 12,Rcc Thiruvananthapuram,5
2024-06-30 12,Puthanpalam,9
2024-06-30 12,Arumanior Junction,11
2024-06-30 12,Pangappara,45
2024-06-30 12,Peroorkada,56
2024-06-30 12,Peroorkada Depot,82
2024-06-30 12,Vedivechan Kovil,26
2024-06-30 12,Vettinadu,28
2024-06-30 12,Malayinkeezh,38
2024-06-30 12,Aryanadu,108
2024-06-30 12,Sn Nagar,107
2024-06-30 12,Vandithadam,73
2024-06-30 12,Karakonam,26
2024-06-30 12,Konchira,11
2024-06-30 12,Crpf Gate,40
2024-06-30 12,Vellayambalam,69
2024-06-30 12,Mottamoodu,27
2024-06-30 12,Post Office Manivila,5
2024-06-30 12,Karipur,3
2024-06-30 12,Kanjirampara,58
2024-06-30 12,Museum Public Office Complex,17
2024-06-30 12,Kaniyapuram,143
2024-06-30 12,Nettayam,63
2024-06-30 12,Pongumoodu,13
2024-06-30 12,Poonthura Junction,33
2024-06-30 12,Palukal,13
2024-06-30 12,Karakulam Post,3
2024-06-30 12,Nedumangad,52
2024-06-30 12,Ooruttambalam,16
2024-06-30 12,Kayalkara,6
2024-06-30 12,Pattom Sut Office,235
2024-06-30 12,Kachani Junction,31
2024-06-30 12,World Market,203
2024-06-30 12,Pullampara Palam,13
2024-06-30 12,Meenakal,10
2024-06-30 12,Aiyroopara,13
2024-06-30 12,Vazhamuttom,12
2024-06-30 12,Panangodu Junction,44
2024-06-30 12,Pazhayakada Junction,16
2024-06-30 12,Pallichal Junction,31
2024-06-30 12,Pmg,15
2024-06-30 12,Mangalapuram,58
2024-06-30 12,Chenkottukonam,27
2024-06-30 12,Kovalam Junction,15
2024-06-30 12,Muthuvila,48
2024-06-30 12,Postoffice Junction Parassala,14
2024-06-30 12,Palayam Bakery Junction,1
2024-06-30 12,Kanjirampara Junction,24
2024-06-30 12,Pammathikeezhu,4
2024-06-30 12,Pidaram Junction,6
2024-06-30 12,Maithani,5
2024-06-30 12,Villant,2
2024-06-30 12,Irinchayam,3
2024-06-30 12,Chilandhikuzhi,1
2024-06-30 12,Chittazha,23
2024-06-30 12,Statue,11
2024-06-30 12,Cheenivila Junction,4
2024-06-30 12,Moongodu,6
2024-06-30 12,Fathima Thumba,4
2024-06-30 12,J T S Mancha,1
2024-06-30 12,Chempoor Junction,13
2024-06-30 12,Vazhuthacaud,2
2024-06-30 12,Kaliyakkavilai Bus Stand,54
2024-06-30 12,Varkala Temple,1
2024-06-30 12,Ookkodu,8
2024-06-30 12,Veli Lake,37
2024-06-30 12,Kazhakkoottam Railway Station,19
2024-06-30 12,Amboori,1
2024-06-30 12,Parassala,13
2024-06-30 12,Vayalikada,4
2024-06-30 12,St Andrews,6
2024-06-30 12,Pattom Lic,2
2024-06-30 12,Survey Directorate,1
2024-06-30 12,Channakara,4
2024-06-30 12,Kudappanakunnu Bank Junction,23
2024-06-30 12,Pachalloor Junction,2
2024-06-30 12,Thumpod,11
2024-06-30 12,Vellumannady Palam,3
2024-06-30 12,Kallambalam,3
2024-06-30 12,Vellaikadavu,1
2024-06-30 12,Beemapalli Back,4
2024-06-30 12,Medical College Bus Stand,52
2024-06-30 12,Vadasserikonam,1
2024-06-30 12,Thumpamanthody,3
2024-06-30 12,Vithura Bus Station,8
2024-06-30 12,Chenkavila Junction,4
2024-06-30 12,Kudappanakunnu Civil Station Jn,3
2024-06-30 12,Pakaloor,1
2024-06-30 12,Kuravankonam,3
2024-06-30 12,Vettuthura,11
2024-06-30 12,Anayara,2
2024-06-30 12,Muthalapozhi Palam,1
2024-06-30 12,Mukkolakkal,2
2024-06-30 12,Pachalloor,4
2024-06-30 12,Poundukadavu,16
2024-06-30 12,Paruthikuzhi,6
2024-06-30 12,Kalliyoor Grama Panchayath Office,1
2024-06-30 12,East Fort South Stand 2,71
2024-06-30 12,Mangalathukonam,3
2024-06-30 12,Kalliyodu,2
2024-06-30 12,Karakulam Panchayath,7
2024-06-30 12,Mannaram,9
2024-06-30 12,Arappura,3
2024-06-30 12,Kadakkal,8
2024-06-30 12,Titanium,6
2024-06-30 12,Parappil,3
2024-06-30 12,Kovilloor Ambalam,3
2024-06-30 12,Thiruvallom,1
2024-06-30 12,Manacaud,5
2024-06-30 12,Pullikonam,2
2024-06-30 12,Vazhayila Pally,3
2024-06-30 12,Vazhayila Paalam,2
2024-06-30 12,Ponnara Bridge,4
2024-06-30 12,Thirumala,2
2024-06-30 12,Vazhuthacaud Womens College,4
2024-06-30 12,Law College Junction Kunnukuzhy,1
2024-06-30 12,East Fort North Bus Stand,729
2024-06-30 12,Paruthippara,5
2024-06-30 12,Nilamel,28
2024-06-30 12,Thannimoodu,52
2024-06-30 12,Nellimoodu Junction,41
2024-06-30 12,Kattayikonam,62
2024-06-30 12,Pezhummoodu Junction,6
2024-06-30 12,Sasthavattom,5
2024-06-30 12,Pothencode,348
2024-06-30 12,Valiyavila,49
2024-06-30 12,Palayam Fine Arts College,44
2024-06-30 12,Perumkuzhi,12
2024-06-30 12,Water Tank Pallithura,2
2024-06-30 12,Kerala University,30
2024-06-30 12,6th Stone Vazhayila,9
2024-06-30 12,Valiyashala Mahadeva Temple,12
2024-06-30 12,Karamana Junction,109
2024-06-30 12,Easwara Vilasam Cotton Hill School,14
2024-06-30 12,Valiyarathala,13
2024-06-30 12,Puthuveettumele,8
2024-06-30 12,Nannattukavu,3
2024-06-30 12,Thampanoor Ktdc Chaithram,33
2024-06-30 12,Moozhi,10
2024-06-30 12,Derppakkadu,6
2024-06-30 12,Dhanuvachapuram Iti,9
2024-06-30 12,Chanthavila,32
2024-06-30 12,Kallikadu A,7
2024-06-30 12,Karyavattom University,26
2024-06-30 12,Perumathura,27
2024-06-30 12,Nalanchira Main Gate,79
2024-06-30 12,Mithrumala,13
2024-06-30 12,Ks Road Kovalam Junction,5
2024-06-30 12,Karakulam Palam,17
2024-06-30 12,Thekkada Junction,19
2024-06-30 12,Rotary,51
2024-06-30 12,Poovanathin Moodu,5
2024-06-30 12,Kowdiar,24
2024-06-30 12,Vamanapuram Phc,8
2024-06-30 12,Perunelli,9
2024-06-30 12,Vellanchira,18
2024-06-30 12,Cheru Vettukadu,3
2024-06-30 12,Santhivila Junction,8
2024-06-30 12,Shangumukham,80
2024-06-30 12,Pattoor,32
2024-06-30 12,Pamamcode,15
2024-06-30 12,Aryanad,16
2024-06-30 12,Mangattukadavu,5
2024-06-30 12,Karyam,4
2024-06-30 12,Kochupally,21
2024-06-30 12,Pirappancode,16
2024-06-30 12,Thoongampara,48
2024-06-30 12,Vinobanikethan,1
2024-06-30 12,Kazhakkoottam,424
2024-06-30 12,Koduganoor,6
2024-06-30 12,Kallumoodu,19
2024-06-30 12,Kseb Chakkai,38
2024-06-30 12,Keezhayikonam,10
2024-06-30 12,Muttappalam Junction,6
2024-06-30 12,Balaramapuram,113
2024-06-30 12,Mettukada,20
2024-06-30 12,Kovalam Beach,55
2024-06-30 12,Venganoor,31
2024-06-30 12,Neeramankara,14
2024-06-30 12,Thottumukku,10
2024-06-30 12,Vettukadu,64
2024-06-30 12,Charummoodu,27
2024-06-30 12,Thampanoor Main Bus Stand,569
2024-06-30 12,Mukkola,44
2024-06-30 12,Nettirachira,10
2024-06-30 12,Thiruvallam,114
2024-06-30 12,Poovar Junction,28
2024-06-30 12,Sreekaryam Junction,121
2024-06-30 12,Kanjiramkulam,48
2024-06-30 12,Paraniyam,22
2024-06-30 12,Parandode,12
2024-06-30 12,Military Hospital Pangodu,3
2024-06-30 12,Kulathoor,38
2024-06-30 12,Athiyanoor,25
2024-06-30 12,Venjarammoodu Depot,464
2024-06-30 12,Vembayam,155
2024-06-30 12,Paruthikkuzhy,15
2024-06-30 12,East Mukkola,13
2024-06-30 12,Kumarichantha,17
2024-06-30 12,Thrikkannapuram,19
2024-06-30 12,Pappanamcode,116
2024-06-30 12,Vellayambalam Elankim Devi,43
2024-06-30 12,Pattoor Junction,110
2024-06-30 12,Chadayamangalam Bus Stand,23
2024-06-30 12,Chirayinkeezhu Bus Stand,32
2024-06-30 12,Mananthala,6
2024-06-30 12,Poovachal,11
2024-06-30 12,Kumarapuram,41
2024-06-30 12,Kuzhivila,251
2024-06-30 12,Velavoor,20
2024-06-30 12,Kulasekharam,6
2024-06-30 12,Kuttimoodu,18
2024-06-30 12,Thattathumala,8
2024-06-30 12,Contonment Gate,18
2024-06-30 12,Eliyavoor,18
2024-06-30 12,Vizhinjam Bus Stand,46
2024-06-30 12,Veli Church,5
2024-06-30 12,10th Stone Patham Kallu,4
2024-06-30 12,East Fort Bus Stand,317
2024-06-30 12,Neyyattinkara Bus Station,260
2024-06-30 12,Vellarada Ksrtc Depot,19
2024-06-30 12,Kattakkada,292
2024-06-30 12,Vattappara,58
2024-06-30 12,Sainik School,22
2024-06-30 12,Nedumangad Bus Stand,408
2024-06-30 12,Aruvikkara,25
2024-06-30 12,Kuttiyani,4
2024-06-30 12,Pulimood,16
2024-06-30 12,Block Junction Venkavila,2
2024-06-30 12,Sasthamangalam,2
2024-06-30 12,Melathumele,7
2024-06-30 12,Ambalamukku,4
2024-06-30 12,Karingadamugal,6
2024-06-30 12,Valliya Kattayikkal,3
2024-06-30 12,Kuravankuzhi,9
2024-06-30 12,Pulippara Juma Masjid,1
2024-06-30 12,Thachottukavu Junction,1
2024-06-30 12,Mangalapuram East,59
2024-06-30 12,Santhivila,12
2024-06-30 12,Lbs Institute Poojappura,1
2024-06-30 12,Kilimanoor,26
2024-06-30 12,Vencode Up,2
2024-06-30 12,Pettah Pallimukku Junction,6
2024-06-30 12,Ayurveda College,8
2024-06-30 12,Cherappally,3
2024-06-30 12,Panachamoodu,9
2024-06-30 12,Pottanchira,8
2024-06-30 12,Enikkara,1
2024-06-30 12,Sk Hospital,1
2024-06-30 12,Plamoodu,2
2024-06-30 12,Ambalathara,13
2024-06-30 12,Eettimmodu,6
2024-06-30 12,Kuriyodu,2
2024-06-30 12,Vizhinjam Junction,18
2024-06-30 12,Killy,3
2024-06-30 12,Irumpa,6
2024-06-30 12,Bharathanoor Junction,2
2024-06-30 12,Radio Station Monvila,21
2024-06-30 12,Valiyathura,16
2024-06-30 12,Nilamamoodu,7
2024-06-30 12,Kavadithalakkal,1
2024-06-30 12,Alamcod,1
2024-06-30 12,Madrasmukku,2
2024-06-30 12,Uchakkada,25
2024-06-30 12,Madathara Bus Stand,16
2024-06-30 12,Pezhummoodu,5
2024-06-30 12,Vithura Kalung Junction,14
2024-06-30 12,Edapazhanji Pangode Fish Market,3
2024-06-30 12,Kavinpuram,2
2024-06-30 12,Medical College Thiruvananthapuram,25
2024-06-30 12,Olathanni Junction,7
2024-06-30 12,Koliyacode,17
2024-06-30 12,Oorambu,4
2024-06-30 12,Cheriyakolla,5
2024-06-30 12,Chadayamankalm,6
2024-06-30 12,Paippinmoodu,20
2024-06-30 12,Chemmarthumukku,4
2024-06-30 12,Statue Bsnl,60
2024-06-30 12,Kudappanamoodu,2
2024-06-30 12,Mylamoodu,12
2024-06-30 12,Palachira,1
2024-06-30 12,Shangumukham Beach,26
2024-06-30 12,16th Mile,34
2024-06-30 12,Pallichal,1
2024-06-30 12,Nehru Junction,3
2024-06-30 12,Padinjattumukku,3
2024-06-30 12,Nagaroor,7
2024-06-30 12,Mudavanmugal,2
2024-06-30 12,Puliyarakkonam,1
2024-06-30 12,Thiruvallom School,1
2024-06-30 12,Malayam,9
2024-06-30 11,Chappath,28
2024-06-30 11,Pamamcode,52
2024-06-30 11,Anchuthengu,44
2024-06-30 11,Sainik School,55
2024-06-30 11,Kovalam Beach,77
2024-06-30 11,Karakulam Palam,13
2024-06-30 11,Irumpa,6
2024-06-30 11,Vellayambalam Elankim Devi,46
2024-06-30 11,Karatte 1,6
2024-06-30 11,Theviyarukunnu,4
2024-06-30 11,Vizhinjam Bus Stand,37
2024-06-30 11,Nilamamoodu,39
2024-06-30 11,Kadakkal,22
2024-06-30 11,Narmadha Toll Junction,1
2024-06-30 11,Kaniyapuram,144
2024-06-30 11,Kuttichal,54
2024-06-30 11,Santhivila Junction,19
2024-06-30 11,16th Mile,36
2024-06-30 11,Vavara Ambalam,21
2024-06-30 11,Pongumoodu,20
2024-06-30 11,Valiyarathala,19
2024-06-30 11,Ambalathara,14
2024-06-30 11,Mangalathukonam,1
2024-06-30 11,Mangalapuram East,22
2024-06-30 11,Pettah Pallimukku Junction,15
2024-06-30 11,Vandannur,25
2024-06-30 11,Venkavila Junction,14
2024-06-30 11,Nettirachira,8
2024-06-30 11,Bhoothamadakki,2
2024-06-30 11,Maruthankuzhi,17
2024-06-30 11,East Fort South Bus Stand,129
2024-06-30 11,Panachamoodu,43
2024-06-30 11,Pattoor Junction,112
2024-06-30 11,Kulasekharam,25
2024-06-30 11,Kseb Chakkai,37
2024-06-30 11,Kachani Junction,40
2024-06-30 11,Kunnapuzha,3
2024-06-30 11,Murukkumpuzha,62
2024-06-30 11,Murukkumon,5
2024-06-30 11,Medical College Bus Stand,101
2024-06-30 11,Ponnara School,1
2024-06-30 11,Thoongampara,25
2024-06-30 11,Valiyathura Shangumugam,19
2024-06-30 11,Gokulam Medical College,19
2024-06-30 11,Fathima Thumba,8
2024-06-30 11,Vavarambalam,5
2024-06-30 11,Kalliyodu,11
2024-06-30 11,Puthukurichy Church,3
2024-06-30 11,Vamanapuram Phc,27
2024-06-30 11,Plavila,2
2024-06-30 11,Aiyroopara,9
2024-06-30 11,San Nagar,1
2024-06-30 11,Puthanpalam,14
2024-06-30 11,Panangodu Junction,41
2024-06-30 11,Pattom Sut Office,199
2024-06-30 11,Pulayanarkotta,4
2024-06-30 11,Thampanoor Ktdc Chaithram,30
2024-06-30 11,Puliyarakkonam,13
2024-06-30 11,Beemapalli Back,16
2024-06-30 11,Anchamkallu,2
2024-06-30 11,Valakom,1
2024-06-30 11,Mannanthala,52
2024-06-30 11,Vellanchira,19
2024-06-30 11,Crpf Gate,34
2024-06-30 11,Nannattukavu,6
2024-06-30 11,Pulimood,17
2024-06-30 11,Vikas Bhavan Depot,4
2024-06-30 11,Chemmarathumukku,11
2024-06-30 11,Madhupalam,19
2024-06-30 11,Parandode,14
2024-06-30 11,Arappura,1
2024-06-30 11,Chempoor Junction,9
2024-06-30 11,Karakulam Post,4
2024-06-30 11,Kaduvakkuzhy,2
2024-06-30 11,Vellaikadavu,22
2024-06-30 11,Poonthura Junction,8
2024-06-30 11,Kallikkadu,1
2024-06-30 11,Kumarichantha,23
2024-06-30 11,Kerala University,5
2024-06-30 11,East South Fort Bus Stand,248
2024-06-30 11,Muthalapozhi,1
2024-06-30 11,Kesavadasapuram,9
2024-06-30 11,Malayam,15
2024-06-30 11,Muttada,2
2024-06-30 11,Radio Station Monvila,8
2024-06-30 11,Mylamoodu,14
2024-06-30 11,Kudappanakunnu Bank Junction,10
2024-06-30 11,Punnamoodu,19
2024-06-30 11,Enchappuri,14
2024-06-30 11,Vettikavala,4
2024-06-30 11,Peroorkada,60
2024-06-30 11,Aryanad,23
2024-06-30 11,Thumpod,7
2024-06-30 11,Eliyavoor,38
2024-06-30 11,Mangalapuram,38
2024-06-30 11,Palayam Saphalyam,4
2024-06-30 11,Pulinkudy,28
2024-06-30 11,Plamoodu,1
2024-06-30 11,Paruthikuzhi,7
2024-06-30 11,Kodungavila,2
2024-06-30 11,East Mukkola,18
2024-06-30 11,Edapazhanji Pangode Fish Market,21
2024-06-30 11,Vattappara,40
2024-06-30 11,Poovachal,31
2024-06-30 11,Chellamagalam Panjayath,15
2024-06-30 11,Ks Road Kovalam Junction,20
2024-06-30 11,Azhikode,5
2024-06-30 11,Kulappada Market/eliyavoor,1
2024-06-30 11,Aruvikkara,17
2024-06-30 11,Poovar Junction,3
2024-06-30 11,Pachalloor School,34
2024-06-30 11,Vandithadam,64
2024-06-30 11,Vithura Bus Station,14
2024-06-30 11,Ulloor,211
2024-06-30 11,Malamelkunnu,12
2024-06-30 11,Murinjapalam,117
2024-06-30 11,Sasthamangalam,4
2024-06-30 11,Chowalloor,3
2024-06-30 11,Kanjirampara,65
2024-06-30 11,Sreekaryam Junction,86
2024-06-30 11,Pettah Railway Station,12
2024-06-30 11,Dhanuvachapuram Iti,11
2024-06-30 11,Kochupally,24
2024-06-30 11,Moongodu,4
2024-06-30 11,Charachira Pally,14
2024-06-30 11,Nalanchira Main Gate,78
2024-06-30 11,Rcc Thiruvananthapuram,5
2024-06-30 11,Kaliyakkavilai Bus Stand,17
2024-06-30 11,Valiyathura,21
2024-06-30 11,Kallikadu,3
2024-06-30 11,Kuravankuzhi,6
2024-06-30 11,Amboori,5
2024-06-30 11,Vettinadu,31
2024-06-30 11,Varkala Railway Station,16
2024-06-30 11,Perekonam,4
2024-06-30 11,Scooter Factory,4
2024-06-30 11,Thattathumala,37
2024-06-30 11,Kalliyoor Grama Panchayath Office,9
2024-06-30 11,Koppam,7
2024-06-30 11,Vedivechan Kovil,44
2024-06-30 11,Varkala Temple,2
2024-06-30 11,Peringammala,2
2024-06-30 11,Cheriyakolla,13
2024-06-30 11,Jagathy,25
2024-06-30 11,Kattayikonam,35
2024-06-30 11,Mottamoodu,38
2024-06-30 11,Poovar Bus Stand,236
2024-06-30 11,Paruthikkuzhy,10
2024-06-30 11,Killy,3
2024-06-30 11,Vellayambalam,119
2024-06-30 11,Konchira,15
2024-06-30 11,Oorambu,19
2024-06-30 11,Meenakal,9
2024-06-30 11,Cheru Vettukadu,3
2024-06-30 11,Konniyoor,7
2024-06-30 11,Kallumoodu,4
2024-06-30 11,Thiruvallam,134
2024-06-30 11,Maranalloor,28
2024-06-30 11,Chakai,131
2024-06-30 11,Kaipadi,1
2024-06-30 11,Karakonam,41
2024-06-30 11,Veli Lake,27
2024-06-30 11,Porunthamon,19
2024-06-30 11,St Andrews,2
2024-06-30 11,Kulathoor,1
2024-06-30 11,Gramattumukku,2
2024-06-30 11,Post Office Manivila,3
2024-06-30 11,Seemamulamukku,1
2024-06-30 11,Vettuthura,1
2024-06-30 11,Palachira,1
2024-06-30 11,Madrasmukku,1
2024-06-30 11,Nellivila School,2
2024-06-30 11,Balaramapuram,151
2024-06-30 11,Kumarapuram,58
2024-06-30 11,Karipur,6
2024-06-30 11,Malayantheri,11
2024-06-30 11,Kattakkada,239
2024-06-30 11,Madathikonam,5
2024-06-30 11,Chenkavila Junction,2
2024-06-30 11,Vettukadu,34
2024-06-30 11,Kowdiar,37
2024-06-30 11,Karyam,1
2024-06-30 11,Vazhamuttom,10
2024-06-30 11,Kazhakkoottam,412
2024-06-30 11,Pongod,3
2024-06-30 11,Easwara Vilasam Cotton Hill School,25
2024-06-30 11,Kanjiramkulam,49
2024-06-30 11,Suvarnnanagar,2
2024-06-30 11,Civil Station Junction Kudappanakunnu,12
2024-06-30 11,Beema Pally,12
2024-06-30 11,Karette,90
2024-06-30 11,Andoorkonam Hospital,9
2024-06-30 11,Peyad,6
2024-06-30 11,Poovanathin Moodu,9
2024-06-30 11,Mannaram,9
2024-06-30 11,Neeramankara,11
2024-06-30 11,Korani Junction,42
2024-06-30 11,Kuriyodu,14
2024-06-30 11,Karinchathi,33
2024-06-30 11,Chittazha,36
2024-06-30 11,Thekkada Junction,12
2024-06-30 11,Pazhayakada Junction,28
2024-06-30 11,Koithoorkonam,3
2024-06-30 11,Arumanior Junction,4
2024-06-30 11,Velavoor,9
2024-06-30 11,Pezhummoodu Junction,35
2024-06-30 11,Kallayam,18
2024-06-30 11,East Fort Bus Stand,243
2024-06-30 11,Pothencode,338
2024-06-30 11,Kolichira,6
2024-06-30 11,Pattoor,37
2024-06-30 11,Irinchayam,13
2024-06-30 11,Thozhukkal,15
2024-06-30 11,Ookkodu,18
2024-06-30 11,Nannattukavu A,4
2024-06-30 11,Karyavattom University,32
2024-06-30 11,Venganoor,57
2024-06-30 11,Ayoor,50
2024-06-30 11,Chempazhanthy,24
2024-06-30 11,Naduvan Vayal,4
2024-06-30 11,Shangumukham,32
2024-06-30 11,Koliyacode,17
2024-06-30 11,Pottanchira,1
2024-06-30 11,Neyyattinkara Bus Station,143
2024-06-30 11,Kottamukal,9
2024-06-30 11,Pmg,30
2024-06-30 11,Pachalloor,4
2024-06-30 11,Chanthavila,70
2024-06-30 11,Vembayam,153
2024-06-30 11,Perumathura,4
2024-06-30 11,Shangumukham Beach,51
2024-06-30 11,Karakulam Panchayath,12
2024-06-30 11,Padinjattumukku,19
2024-06-30 11,Vazhavilapaalam,24
2024-06-30 11,Mullassery,2
2024-06-30 11,Muthuvila,39
2024-06-30 11,Mannanthala Junction,26
2024-06-30 11,Pirappancode,26
2024-06-30 11,Survey Directorate,1
2024-06-30 11,Vayalikada,12
2024-06-30 11,Koottappu,2
2024-06-30 11,Kadinamkulam,9
2024-06-30 11,Nedumangad Bus Stand,506
2024-06-30 11,Peroorkada Junction,98
2024-06-30 11,Nemom,65
2024-06-30 11,Mamam,23
2024-06-30 11,Chadayamangalam Bus Stand,42
2024-06-30 11,Sn Nagar,117
2024-06-30 11,Channakara,1
2024-06-30 11,J T S Mancha,1
2024-06-30 11,Paraniyam,32
2024-06-30 11,Kamaleswaram,116
2024-06-30 11,Karamana Junction,106
2024-06-30 11,Civil Station Kudappanakunnu,15
2024-06-30 11,Pettah Pallimukku,2
2024-06-30 11,Nellanadu,3
2024-06-30 11,Palayam Fine Arts College,91
2024-06-30 11,Venjarammoodu Depot,538
2024-06-30 11,Medical College Thiruvananthapuram,19
2024-06-30 11,Mithrumala,100
2024-06-30 11,Thannimoodu,50
2024-06-30 11,Aryanadu,111
2024-06-30 11,Moozhi,3
2024-06-30 11,Irinchayam Steps,20
2024-06-30 11,Water Tank Pallithura,1
2024-06-30 11,Cheruvallimukku,2
2024-06-30 11,Valiyavila,70
2024-06-30 11,Charummoodu,34
2024-06-30 11,Chirattakonam,1
2024-06-30 11,Kattadimukku,27
2024-06-30 11,Rotary,19
2024-06-30 11,Malayinkeezh,19
2024-06-30 11,Statue,9
2024-06-30 11,Paruthippara,4
2024-06-30 11,Marangad,2
2024-06-30 11,Kuttiyani,3
2024-06-30 11,Keezhayikonam,26
2024-06-30 11,Block Junction Venkavila,7
2024-06-30 11,Pangappara,61
2024-06-30 11,Kayalkara,5
2024-06-30 11,Chirayinkeezhu Bus Stand,175
2024-06-30 11,Vellarada Ksrtc Depot,61
2024-06-30 11,Paruttippally,1
2024-06-30 11,Mukkolakkal,9
2024-06-30 11,Peroorkada Depot,97
2024-06-30 11,Jts Mancha,6
2024-06-30 11,Pullampara Palam,5
2024-06-30 11,8th Stone,3
2024-06-30 11,Vithura Kalung Junction,7
2024-06-30 11,Ksrtc Bus Stand Kilimanoor,114
2024-06-30 11,Kovalam Junction,19
2024-06-30 11,Kanakkod,1
2024-06-30 11,Anayara,13
2024-06-30 11,Titanium,9
2024-06-30 11,Mayam,4
2024-06-30 11,Attingal Bus Station,213
2024-06-30 11,Museum Public Office Complex,14
2024-06-30 11,Nellimoodu Junction,30
2024-06-30 11,Thattammukku,2
2024-06-30 11,Valliya Kattayikkal,9
2024-06-30 11,Kodunganoor,25
2024-06-30 11,Kallara Bus Stand,124
2024-06-30 11,Palukal,11
2024-06-30 11,Mukkolakkal Temple,10
2024-06-30 11,Nagaroor,4
2024-06-30 11,Anthiyoorkonam,6
2024-06-30 11,Ooruttambalam,14
2024-06-30 11,Mele Aramthanam,11
2024-06-30 11,Mettukada,17
2024-06-30 11,Statue Bsnl,49
2024-06-30 11,Mukkola,29
2024-06-30 11,Olathanni Junction,21
2024-06-30 11,Perumkuzhi,60
2024-06-30 11,Uchakkada,15
2024-06-30 11,Ponnara Bridge,5
2024-06-30 11,Koothali,1
2024-06-30 11,Maithani,16
2024-06-30 11,East Fort South Stand 2,49
2024-06-30 11,World Market,259
2024-06-30 11,Vattiyoorkavu,1
2024-06-30 11,Dpi Junction,2
2024-06-30 11,6th Stone Vazhayila,16
2024-06-30 11,Kottarakkari,25
2024-06-30 11,Kanjirampara Junction,12
2024-06-30 11,Lms Corporation Office,12
2024-06-30 11,Ambalamukku,2
2024-06-30 11,Nettayam,60
2024-06-30 11,10th Stone Patham Kallu,11
2024-06-30 11,Poovachel,6
2024-06-30 11,Kuttimoodu,28
2024-06-30 11,Statue Sbi,398
2024-06-30 11,Pozhiyoor Junction,26
2024-06-30 11,Manacaud,6
2024-06-30 11,Kuzhivila,381
2024-06-30 11,Njadoorkonam,27
2024-06-30 11,Karikkakom Temple,21
2024-06-30 11,Varkala Aquarium,18
2024-06-30 11,Poundukadavu,5
2024-06-30 11,Thirumala,11
2024-06-30 11,East Fort North Bus Stand,753
2024-06-30 11,Thottumukku,10
2024-06-30 11,Pappanamcode,180
2024-06-30 11,Kuzhivettanvila,5
2024-06-30 11,Nilamel,60
2024-06-30 11,Vinobanikethan,2
2024-06-30 11,Agricultural College Poonkulam,38
2024-06-30 11,Vazhuthacaud Womens College,3
2024-06-30 11,Puthiyathura Junction,20
2024-06-30 11,Postoffice Junction Parassala,17
2024-06-30 11,Kariyam,4
2024-06-30 11,Chenkottukonam,37
2024-06-30 11,Veli Church,13
2024-06-30 11,Thampanoor Main Bus Stand,685
2024-06-30 11,Puthukurichi Post Office,6
2024-06-30 11,Sree Karyam,36
2024-06-30 11,Kiliyoor,49
2024-06-30 11,Pammathikeezhu,2
2024-06-30 11,Pallichal Junction,16
2024-06-30 11,Valiyashala Mahadeva Temple,5
2024-06-30 11,Paippinmoodu,6
2024-06-30 11,Nalamkallu,16
2024-06-30 11,Vazhayila Paalam,4
2024-06-30 11,Plathara,1
2024-06-30 11,Chithara,1
2024-06-30 11,Mangattukadavu,2
2024-06-30 11,Pattom Lic,1
2024-06-30 11,Puthuveettumele,6
2024-06-30 11,Sk Hospital,4
2024-06-30 11,Derppakkadu,1
2024-06-30 11,Aanaedavazhi,3
2024-06-30 11,Thrikkannapuram,3
2024-06-30 10,Nettirachira,6
