DATE_HOUR,FROM_STOP_NAME,TOTAL_PASSENGER
2024-07-15 13,Pwodeesyaram Society Muku,1
2024-07-15 13,Karakulam Panchayath,35
2024-07-15 13,Keezhayikonam,9
2024-07-15 13,Kazhakkoottam,733
2024-07-15 13,Kumarapuram,46
2024-07-15 13,Kuttamala,1
2024-07-15 13,Thattathumala,5
2024-07-15 13,Valliya Kattayikkal,3
2024-07-15 13,Thiruvallam,89
2024-07-15 13,Anad,28
2024-07-15 13,Kallara,45
2024-07-15 13,Balaramapuram V,8
2024-07-15 13,Chengalloor Hll,4
2024-07-15 13,Sreekaryam Junction,133
2024-07-15 13,Muttada,8
2024-07-15 13,Vattakarika,3
2024-07-15 13,Palode,71
2024-07-15 13,Kuttichal,15
2024-07-15 13,Kaduvakkuzhy,4
2024-07-15 13,Thirumala,31
2024-07-15 13,Theviyode,4
2024-07-15 13,Chirayinkeezhu Bus Stand,83
2024-07-15 13,Mangalapuram,55
2024-07-15 13,Post Office Manivila,15
2024-07-15 13,Kollamkonam,19
2024-07-15 13,Kamaleswaram,80
2024-07-15 13,Parassala,98
2024-07-15 13,6th Stone Vazhayila,15
2024-07-15 13,Ambalathara,7
2024-07-15 13,Uchakkada,91
2024-07-15 13,Thachottukavu,10
2024-07-15 13,Manjavilakam School,2
2024-07-15 13,Pappanamcode,164
2024-07-15 13,Pirappancode,20
2024-07-15 13,Aiyroopara,10
2024-07-15 13,Murinjapalam,99
2024-07-15 13,Kudappanakunnu Bank Junction,15
2024-07-15 13,Pongumoodu,12
2024-07-15 13,Pangapara,4
2024-07-15 13,Pattoor Junction,73
2024-07-15 13,Kalluvathukkal,2
2024-07-15 13,Kulasekharam,8
2024-07-15 13,Mamam,30
2024-07-15 13,Kattayikonam,36
2024-07-15 13,Medical College Bus Stand,91
2024-07-15 13,6th Stone,26
2024-07-15 13,Pettah Railway Station,11
2024-07-15 13,Civil Station Junction Kudappanakunnu,6
2024-07-15 13,Chamavila,9
2024-07-15 13,Kattakada,47
2024-07-15 13,Chathannoor,29
2024-07-15 13,Palayam Fine Arts College,47
2024-07-15 13,Pazhayakada Junction,13
2024-07-15 13,Technopark Back Gate,3
2024-07-15 13,Malayinkeezh,51
2024-07-15 13,Pullampara Palam,9
2024-07-15 13,Neyyattinkara Bus Station,805
2024-07-15 13,Mangalapuram East,55
2024-07-15 13,Kayalkara,8
2024-07-15 13,Marayamuttom Junction,4
2024-07-15 13,Udiyankulangara,61
2024-07-15 13,Karrate,9
2024-07-15 13,Mettukada,26
2024-07-15 13,Rotary,70
2024-07-15 13,Vellayambalam Elankim Devi,73
2024-07-15 13,Chempoor Junction,9
2024-07-15 13,Muthuvila,20
2024-07-15 13,World Market,156
2024-07-15 13,Vedivechan Kovil,55
2024-07-15 13,Eruthavoor,25
2024-07-15 13,Lms Corporation Office,21
2024-07-15 13,Melamcode,5
2024-07-15 13,Valakom,5
2024-07-15 13,Mundela,10
2024-07-15 13,Karamana Prs,9
2024-07-15 13,Arumanior Junction,10
2024-07-15 13,Karamana,27
2024-07-15 13,Kazhakkoottam Railway Station,55
2024-07-15 13,Pallichal Junction,46
2024-07-15 13,Vembayam,192
2024-07-15 13,Chullimanoor,28
2024-07-15 13,Uriyacode,11
2024-07-15 13,Bhagavathipuram,1
2024-07-15 13,Punnakkamugal Junction,3
2024-07-15 13,Kseb Chakkai,48
2024-07-15 13,Paruthippara,10
2024-07-15 13,Puthiyathura,13
2024-07-15 13,Mangattukadavu,36
2024-07-15 13,Chellamagalam Panjayath,12
2024-07-15 13,Kallumoodu,43
2024-07-15 13,East Fort South Stand 2,80
2024-07-15 13,16th Mile,28
2024-07-15 13,Muramel,1
2024-07-15 13,Mottamoode,1
2024-07-15 13,Kattela,3
2024-07-15 13,Kottarakkara,12
2024-07-15 13,Kudappanakunnu,4
2024-07-15 13,Pezhummoodu,1
2024-07-15 13,Mottakkavu,3
2024-07-15 13,Chenkottukonam,22
2024-07-15 13,Palayam Flyover,1
2024-07-15 13,Vazhavilapaalam,11
2024-07-15 13,Scooter Factory,4
2024-07-15 13,Ariyottukonam,1
2024-07-15 13,Pachalloor School,12
2024-07-15 13,26 Mile,1
2024-07-15 13,Eettimmodu,3
2024-07-15 13,Mulluvengamood,2
2024-07-15 13,Karipoor,4
2024-07-15 13,Uchakada,7
2024-07-15 13,Chengaloor,4
2024-07-15 13,Sasthamkonam,3
2024-07-15 13,Maithani,4
2024-07-15 13,Peyad Pallimukku,3
2024-07-15 13,Mukola,1
2024-07-15 13,Mariapuram Junction,1
2024-07-15 13,Panangodu Junction,3
2024-07-15 13,Oottukuzhy,8
2024-07-15 13,Ayurveda College,8
2024-07-15 13,Manchavilakom School,3
2024-07-15 13,Sankaramugham School,2
2024-07-15 13,Thanimoodu,9
2024-07-15 13,Kallikadu,1
2024-07-15 13,Chadayamankalm,6
2024-07-15 13,Vazhuthacaud,1
2024-07-15 13,Kuttimood,2
2024-07-15 13,Aduvally,1
2024-07-15 13,Pezhummoodu Junction,4
2024-07-15 13,Perumkuzhi,4
2024-07-15 13,Koliyacode,5
2024-07-15 13,Perumkadavila,17
2024-07-15 13,Saraswathy Vidyalaya School,10
2024-07-15 13,Vencode Up,2
2024-07-15 13,Panayam,1
2024-07-15 13,Polikode,1
2024-07-15 13,Fathima Thumba,8
2024-07-15 13,Ooroottukala Temple,2
2024-07-15 13,Sreenarayanapuram,4
2024-07-15 13,Kodukunnu Palli Or Puthukunnu Church,1
2024-07-15 13,Peringammala Market Junction,2
2024-07-15 13,Venchavode,1
2024-07-15 13,Amaravila,19
2024-07-15 13,Mulayara,3
2024-07-15 13,Nalanchira Kurishadi,1
2024-07-15 13,Aryancode,5
2024-07-15 13,Kuriyode,1
2024-07-15 13,Vinobanikethan,2
2024-07-15 13,Pettah Pallimukku Junction,2
2024-07-15 13,Ptp Nagar,1
2024-07-15 13,Kadampattukonam,10
2024-07-15 13,Pallivila,8
2024-07-15 13,Ponnara School,4
2024-07-15 13,Chiramukku,2
2024-07-15 13,Alamcode,10
2024-07-15 13,Paliyode,3
2024-07-15 13,Veli Lake,16
2024-07-15 13,Mangalakkal,1
2024-07-15 13,Kulangarakonam,3
2024-07-15 13,Chappath,10
2024-07-15 13,Vayalilkada,1
2024-07-15 13,Killipalam,6
2024-07-15 13,Panayamuttom,2
2024-07-15 13,Vengode,2
2024-07-15 13,Nellanadu,1
2024-07-15 13,Government Lp School Marayamuttom,4
2024-07-15 13,Nehru Junction,5
2024-07-15 13,J T S Mancha,2
2024-07-15 13,Pammathikeezhu,3
2024-07-15 13,Chittazha,19
2024-07-15 13,Aryanad,29
2024-07-15 13,Konchira,11
2024-07-15 13,Paruthikkuzhy,2
2024-07-15 13,Njekkad,1
2024-07-15 13,Karakulam Palam,11
2024-07-15 13,Ayyappankuzhi,1
2024-07-15 13,Meenakal,5
2024-07-15 13,Puthuveettumele,3
2024-07-15 13,Kuthirakalam Junction,2
2024-07-15 13,Puliyarakkonam,3
2024-07-15 13,Sadhananthapuram,1
2024-07-15 13,Kiliyoor,18
2024-07-15 13,Charummoodu,6
2024-07-15 13,Enchakkal,2
2024-07-15 13,Kesavadasapuram,19
2024-07-15 13,Vithura Bus Station,8
2024-07-15 13,Poozhikunnu,2
2024-07-15 13,Malayinkeezhu,5
2024-07-15 13,Aduvalli Palam,2
2024-07-15 13,Poovar,27
2024-07-15 13,East Mukkola,2
2024-07-15 13,Karingadamugal,5
2024-07-15 13,Kulappada Market,1
2024-07-15 13,Mullassery,1
2024-07-15 13,Manacaud,1
2024-07-15 13,Panaveli,2
2024-07-15 13,Santhivila Junction,2
2024-07-15 13,Enchappuri,1
2024-07-15 13,Vellanad,2
2024-07-15 13,Pattom Lic,2
2024-07-15 13,Padappithottam,1
2024-07-15 13,Civil Station Gate,1
2024-07-15 13,Villikulam,1
2024-07-15 13,Enikkara,3
2024-07-15 13,Plamoottukada,1
2024-07-15 13,Nattuvankavu,1
2024-07-15 13,Idinjar,1
2024-07-15 13,Timbr Depot,1
2024-07-15 13,Thrikkannapuram,2
2024-07-15 13,Kottackal Junctin,1
2024-07-15 13,Vlathankara,1
2024-07-15 13,Thumpod,1
2024-07-15 13,Aryasalakonam,3
2024-07-15 13,Pottanchira,3
2024-07-15 13,Darppakad,1
2024-07-15 13,Palachira,2
2024-07-15 13,Water Tank Pallithura,3
2024-07-15 13,Law College Junction Kunnukuzhy,4
2024-07-15 13,Korani,1
2024-07-15 13,Santhwana Junction,1
2024-07-15 13,Kuravankuzhi,2
2024-07-15 13,Ulloor,253
2024-07-15 13,Nettayam,73
2024-07-15 13,Kovalam Junction,33
2024-07-15 13,Keezharoor,12
2024-07-15 13,Charumoodu,5
2024-07-15 13,Museum Public Office Complex,30
2024-07-15 13,Thekkada Junction,15
2024-07-15 13,Tholicode,21
2024-07-15 13,Kallara Bus Stand,44
2024-07-15 13,Chenkavila Junction,28
2024-07-15 13,Irinchayam,4
2024-07-15 13,Pallichel,7
2024-07-15 13,Mandapathinkadavu,9
2024-07-15 13,Andoorkonam Hospital,1
2024-07-15 13,Crpf Gate,17
2024-07-15 13,Karakulam Keltron Junction,18
2024-07-15 13,Chakai,94
2024-07-15 13,Vettuthura,3
2024-07-15 13,Kodunganoor,13
2024-07-15 13,Pongode,5
2024-07-15 13,Koithoorkonam,11
2024-07-15 13,Avanavanchery,5
2024-07-15 13,Ymr Junction,5
2024-07-15 13,Peringammala,25
2024-07-15 13,Vithura Jersey Farm,1
2024-07-15 13,Ottasekharamangalam,21
2024-07-15 13,Kallayam,6
2024-07-15 13,Valiyavila,58
2024-07-15 13,Kerala University,28
2024-07-15 13,Marangad,1
2024-07-15 13,Karipur,11
2024-07-15 13,Kuzhivila,172
2024-07-15 13,Kattakkada,716
2024-07-15 13,Venjaramood,21
2024-07-15 13,Poovar Bus Stand,147
2024-07-15 13,East Fort North Bus Stand,416
2024-07-15 13,Shangumukham,20
2024-07-15 13,Attingal Bus Station,201
2024-07-15 13,Melathumele,12
2024-07-15 13,Peroorkada,117
2024-07-15 13,Sainik School,17
2024-07-15 13,Kaniyapuram,112
2024-07-15 13,Poovar Junction,28
2024-07-15 13,Kachani Junction,24
2024-07-15 13,Madathikonam,9
2024-07-15 13,Kanjiramkulam,56
2024-07-15 13,Pmg,51
2024-07-15 13,8th Stone,19
2024-07-15 13,Mudavanmugal,9
2024-07-15 13,Paraniyam,11
2024-07-15 13,Panachamoodu,31
2024-07-15 13,Kudayal,3
2024-07-15 13,Murukkumon,4
2024-07-15 13,Dpi Junction,39
2024-07-15 13,Valiyashala Mahadeva Temple,8
2024-07-15 13,Dhanuvachapuram,2
2024-07-15 13,Poundukadavu,21
2024-07-15 13,Vizhinjam Bus Stand,173
2024-07-15 13,Nalamkallu,18
2024-07-15 13,Moonnanakuzhi,2
2024-07-15 13,Veli Church,9
2024-07-15 13,East Fort Bus Stand,641
2024-07-15 13,Venjarammoodu Depot,521
2024-07-15 13,Beema Pally,15
2024-07-15 13,Plavila,17
2024-07-15 13,Vamanapuram Phc,9
2024-07-15 13,Vettinadu,15
2024-07-15 13,Jagathy,37
2024-07-15 13,10th Stone Patham Kallu,23
2024-07-15 13,Neyyatinkara,37
2024-07-15 13,Korani Junction,17
2024-07-15 13,East South Fort Bus Stand,333
2024-07-15 13,Statue,43
2024-07-15 13,Puthiyathura Junction,20
2024-07-15 13,Vazhamuttom,11
2024-07-15 13,Valiyathura Shangumugam,17
2024-07-15 13,Kallambalam,19
2024-07-15 13,Mukkolakkal,5
2024-07-15 13,Vellumannady Palam,2
2024-07-15 13,Kattadimukku,2
2024-07-15 13,Pattoor,40
2024-07-15 13,Nemom,135
2024-07-15 13,Kowdiar,45
2024-07-15 13,Aruvippuram,7
2024-07-15 13,Postoffice Junction Parassala,62
2024-07-15 13,Agricultural College Poonkulam,8
2024-07-15 13,Chanthavila,34
2024-07-15 13,Maranalloor,33
2024-07-15 13,Peyad,63
2024-07-15 13,Moozhi,2
2024-07-15 13,Neyyattinkara,142
2024-07-15 13,Velavoor,18
2024-07-15 13,Valiyarathala,41
2024-07-15 13,Parandode,3
2024-07-15 13,Venkode,4
2024-07-15 13,Karamana Junction,130
2024-07-15 13,Kodungavila,1
2024-07-15 13,Kuttimoodu,13
2024-07-15 13,Theviyarukunnu,5
2024-07-15 13,Thampanoor Main Bus Stand,1445
2024-07-15 13,Eliyavoor,14
2024-07-15 13,Nalanchira Main Gate,91
2024-07-15 13,Poovachal,34
2024-07-15 13,Vyasa Vidhyalayam Karakonam,13
2024-07-15 13,Aryanadu,93
2024-07-15 13,Ambalam,4
2024-07-15 13,Paruthikuzhi,10
2024-07-15 13,Statue Bsnl,57
2024-07-15 13,Peroorkada Junction,125
2024-07-15 13,Oorambu,63
2024-07-15 13,Pothencode,418
2024-07-15 13,Poonthura Junction,5
2024-07-15 13,Chemboor,6
2024-07-15 13,Vellanad Bus Stand,103
2024-07-15 13,Nettirachira,14
2024-07-15 13,Koppam,10
2024-07-15 13,Poojappura,16
2024-07-15 13,Venkulam,10
2024-07-15 13,Museum,6
2024-07-15 13,East Fort South Bus Stand,315
2024-07-15 13,Mannanthala,72
2024-07-15 13,Pangappara,49
2024-07-15 13,Anayara,4
2024-07-15 13,Kumarichantha,17
2024-07-15 13,Changa Junction,3
2024-07-15 13,Medical College Thiruvananthapuram,20
2024-07-15 13,Radio Station Monvila,12
2024-07-15 13,Kanjirampara,98
2024-07-15 13,Sn Nagar,166
2024-07-15 13,Fort Hospital,1
2024-07-15 13,Kolamkonam,12
2024-07-15 13,Parasuvaikkal,28
2024-07-15 13,Mukkola,94
2024-07-15 13,Mankattumoola,1
2024-07-15 13,Kallikadu A,7
2024-07-15 13,Punchakkari,15
2024-07-15 13,Balaramapuram,482
2024-07-15 13,Venganoor,53
2024-07-15 13,Neeramankara,70
2024-07-15 13,Mangodu Temple,4
2024-07-15 13,Vattappara,80
2024-07-15 13,Njadoorkonam,18
2024-07-15 13,Kariyam,1
2024-07-15 13,Statue Sbi,460
2024-07-15 13,Mangalackal,6
2024-07-15 13,Kalliyodu,16
2024-07-15 13,Kottamukal,8
2024-07-15 13,Palukal,8
2024-07-15 13,Vettukadu,21
2024-07-15 13,Puthanpalam,44
2024-07-15 13,Aruvikkara,27
2024-07-15 13,Nedumangad Bus Stand,971
2024-07-15 13,Thoongampara,62
2024-07-15 13,Cheru Vettukadu,4
2024-07-15 13,Kulathupuzha,12
2024-07-15 13,Kilimanoor,4
2024-07-15 13,Kottackal Junction,3
2024-07-15 13,Parippally,15
2024-07-15 13,Marayamuttam Junction,1
2024-07-15 13,Beemapalli Back,2
2024-07-15 13,Vattapara,15
2024-07-15 13,Karikam Lwr,10
2024-07-15 13,Rcc Thiruvananthapuram,13
2024-07-15 13,Nannattukavu A,1
2024-07-15 13,Puthukurichy Church,1
2024-07-15 13,Kochupally,40
2024-07-15 13,Jts Mancha,1
2024-07-15 13,Chithara,5
2024-07-15 13,Kurupuzha,7
2024-07-15 13,Navacode Maranallur,4
2024-07-15 13,Technopark Front Gate,24
2024-07-15 13,Punnavoor,2
2024-07-15 13,Chavadi Junction,1
2024-07-15 13,Cherukode,3
2024-07-15 13,Vpm Phc,1
2024-07-15 13,Nagaroor,2
2024-07-15 13,Udayakulangara,7
2024-07-15 13,Valiyathura Iti,9
2024-07-15 13,Nalanchira,9
2024-07-15 13,Karakkonam,4
2024-07-15 13,Attingal,8
2024-07-15 13,Aruvattukonam Point,3
2024-07-15 13,Thottamukku,2
2024-07-15 13,Arathanam,1
2024-07-15 13,Uriyacode Junction,4
2024-07-15 13,Malayam,3
2024-07-15 13,Koliyakode,1
2024-07-15 13,Bhadranvechapara,1
2024-07-15 13,Kuttiyani,5
2024-07-15 13,28th Mile,1
2024-07-15 13,Punnakkulam,1
2024-07-15 13,Pulimood,4
2024-07-15 13,Kuruvadu,1
2024-07-15 13,St Andrews,2
2024-07-15 13,Dpi,7
2024-07-15 13,Amboori,19
2024-07-15 13,Crpf,2
2024-07-15 13,Vandannur,5
2024-07-15 13,Mannaram,2
2024-07-15 13,Anappara,1
2024-07-15 13,Ayiroopara,3
2024-07-15 13,Karatte,1
2024-07-15 13,Punnakulam,1
2024-07-15 13,Venkavila,2
2024-07-15 13,Vizhinjam Harbour,9
2024-07-15 13,Valiyathura,19
2024-07-15 13,Vithura Kalung Junction,30
2024-07-15 13,Vellaikadavu,1
2024-07-15 13,Ayoor,14
2024-07-15 13,Kunnanpara,1
2024-07-15 13,Mulluvengamod,4
2024-07-15 13,Kalankavu Chappath,3
2024-07-15 13,Thottakkade,10
2024-07-15 13,Venjaramoodu Depot,32
2024-07-15 13,Irumpa,6
2024-07-15 13,Thekkathu Nada,6
2024-07-15 13,Pulinkudy,9
2024-07-15 13,Cheriyakonni,3
2024-07-15 13,Malamelkunnu,1
2024-07-15 13,Anchamkallu,7
2024-07-15 13,Konniyoor Junction,4
2024-07-15 13,Kakkanam,6
2024-07-15 13,Maruthoorkonam,3
2024-07-15 13,Mulayara Junction,4
2024-07-15 13,Vattiyoorkavu,2
2024-07-15 13,Ks Road Kovalam Junction,12
2024-07-15 13,Erayamcode Junction,2
2024-07-15 13,Cheppilode,2
2024-07-15 13,Elavattom,4
2024-07-15 13,Vadasserikonam,1
2024-07-15 13,Vavara Ambalam,6
2024-07-15 13,Azhimala Temple,5
2024-07-15 13,Dhanuvachapuram Iti,7
2024-07-15 13,Kottarakkari,9
2024-07-15 13,Attukal Temple,2
2024-07-15 13,Kadinamkulam,2
2024-07-15 13,Panagod,5
2024-07-15 13,Kottor,3
2024-07-15 13,Karyavattom,7
2024-07-15 13,Pozhiyoor Palam,1
2024-07-15 13,Manivila,3
2024-07-15 13,Utharamcode,1
2024-07-15 13,Varkala Railway Station,20
2024-07-15 13,Manavary,8
2024-07-15 13,Ambalamukku,12
2024-07-15 13,Perumathura,3
2024-07-15 13,Mithrumala,5
2024-07-15 13,Kadakkal,4
2024-07-15 13,Vamapram Phc,1
2024-07-15 13,Titanium,12
2024-07-15 13,Pachaloor Chudukadu Temple,2
2024-07-15 13,Vazhuthacaud Kalabhavan Theatre,2
2024-07-15 13,Charummodu,1
2024-07-15 13,Karamana Sivan Kovil,2
2024-07-15 13,Pakaloor,1
2024-07-15 13,Nettapongu,1
2024-07-15 13,Malayantheri,1
2024-07-15 13,Palayam Saphalyam,3
2024-07-15 13,Pulippara Juma Masjid,1
2024-07-15 13,Chenthitta,13
2024-07-15 13,Madhapuram Crasher,7
2024-07-15 13,Snhss,8
2024-07-15 13,Mariyapuram,1
2024-07-15 13,Vedivachankovil,1
2024-07-15 13,Adimalathrua Church,9
2024-07-15 13,Amboori Hospital,1
2024-07-15 13,Kaneettuvila Temple,3
2024-07-15 13,Kuzhivettanvila,1
2024-07-15 13,Bhaskar Nagar,1
2024-07-15 12,Pezhummoodu Junction,11
2024-07-15 12,Technopark Back Gate,62
2024-07-15 12,Vellarada Ksrtc Depot,253
2024-07-15 12,Udiyankulangara,105
2024-07-15 12,Karipur,33
2024-07-15 12,Aduvalli Palam,1
2024-07-15 12,Maruthankuzhi,136
2024-07-15 12,Medical College,68
2024-07-15 12,Thottumukku,24
2024-07-15 12,Peroorkada Depot,175
2024-07-15 12,Kalluvathukkal,9
2024-07-15 12,Aryanadu,112
2024-07-15 12,Kallara Bus Stand,219
2024-07-15 12,Pangapara,8
2024-07-15 12,Easwara Vilasam Cotton Hill School,192
2024-07-15 12,Shangumukham,23
2024-07-15 12,Statue Sbi,916
2024-07-15 12,Vettayil School,5
2024-07-15 12,Mangalapuram East,17
2024-07-15 12,Chempazhanthy,30
2024-07-15 12,Ayurveda College,7
2024-07-15 12,Sree Karyam,34
2024-07-15 12,Velavoor,23
2024-07-15 12,Rcc Thiruvananthapuram,61
2024-07-15 12,Nedumangad Bus Stand,1699
2024-07-15 12,Kazhakkoottam,786
2024-07-15 12,Venjarammoodu Depot,673
2024-07-15 12,Oorambu,92
2024-07-15 12,Chengalloor Hll,36
2024-07-15 12,St Thomas Mukkolakkal,1
2024-07-15 12,Murukkumpuzha,45
2024-07-15 12,Devaswom Board,6
2024-07-15 12,Melamcode,5
2024-07-15 12,Mannamkonam,21
2024-07-15 12,Koithoorkonam,12
2024-07-15 12,Vazhuthacaud Kalabhavan Theatre,9
2024-07-15 12,Kadakkal,13
2024-07-15 12,Panangodu Junction,21
2024-07-15 12,Keezhayikonam,21
2024-07-15 12,Balaramapuram V,2
2024-07-15 12,Mallambrakonam,1
2024-07-15 12,Kuravankonam,14
2024-07-15 12,Thannimoodu,93
2024-07-15 12,Parasuvaikkal,32
2024-07-15 12,Poovar Junction,96
2024-07-15 12,Adimalathrua Church,63
2024-07-15 12,Valiyathura Shangumugam,24
2024-07-15 12,Ayiroorpara,10
2024-07-15 12,Charumoodu,4
2024-07-15 12,Chellamagalam Panjayath,3
2024-07-15 12,Poovar Bus Stand,222
2024-07-15 12,Pottanpara,4
2024-07-15 12,Murukkumon,5
2024-07-15 12,Pothencode,621
2024-07-15 12,Venganoor,64
2024-07-15 12,Arappura,7
2024-07-15 12,Thampanoor Ktdc Chaithram,77
2024-07-15 12,Marayamuttam Junction,16
2024-07-15 12,Kudapanamoodu,1
2024-07-15 12,Pamamcode,37
2024-07-15 12,Keezharoor,20
2024-07-15 12,Chirattakonam,3
2024-07-15 12,Punnamoodu,19
2024-07-15 12,Madavoor Para,1
2024-07-15 12,Kallikad,5
2024-07-15 12,Neyyatinkara,44
2024-07-15 12,Kaliyakkavilai Bus Stand,250
2024-07-15 12,Nellimoodu Junction,49
2024-07-15 12,Amboori,35
2024-07-15 12,Maithani,9
2024-07-15 12,Mangalapuram,104
2024-07-15 12,Medical College Thiruvananthapuram,64
2024-07-15 12,Punalal Junction,3
2024-07-15 12,Kottarakkari,4
2024-07-15 12,Nilamamoodu,65
2024-07-15 12,Chenkaloor,2
2024-07-15 12,Mamam,43
2024-07-15 12,Parottukonam,36
2024-07-15 12,Karyavattom University,92
2024-07-15 12,Nanniyode,35
2024-07-15 12,Kalliyoor Grama Panchayath Office,5
2024-07-15 12,Perunelli,7
2024-07-15 12,Venkavila Junction,22
2024-07-15 12,Peyad,29
2024-07-15 12,World Market,245
2024-07-15 12,Kallumoodu,48
2024-07-15 12,Vazhayila Paalam,12
2024-07-15 12,Sn Nagar,225
2024-07-15 12,Mukkolakkal,25
2024-07-15 12,Mulluvengamood,25
2024-07-15 12,Beema Pally,17
2024-07-15 12,Valiyarathala,74
2024-07-15 12,Pangalthadam,2
2024-07-15 12,Kallayam,16
2024-07-15 12,Military Hospital Pangodu,22
2024-07-15 12,Makky,2
2024-07-15 12,Kanjirampara,136
2024-07-15 12,Alamcode,18
2024-07-15 12,Mannanthala,200
2024-07-15 12,Mandapathinkadavu,14
2024-07-15 12,Kovalam Junction,20
2024-07-15 12,East Fort South Bus Stand,293
2024-07-15 12,Kovakode,3
2024-07-15 12,Nettirachira,19
2024-07-15 12,Mukkola,115
2024-07-15 12,Ambalamukku,20
2024-07-15 12,Elavattom,11
2024-07-15 12,Aanad,8
2024-07-15 12,Veli Lake,31
2024-07-15 12,Nemom,173
2024-07-15 12,Pirapancode,7
2024-07-15 12,Pattom,37
2024-07-15 12,Thampanoor Bus Stand,55
2024-07-15 12,Rotary,78
2024-07-15 12,Madathara Bus Stand,33
2024-07-15 12,Pachalloor School,43
2024-07-15 12,Isro Gate,2
2024-07-15 12,Kambimoodu,1
2024-07-15 12,Edavacode,6
2024-07-15 12,16th Mile,44
2024-07-15 12,Ponmudi Guest House,3
2024-07-15 12,Aiyroopara,27
2024-07-15 12,Mampazhakkara,3
2024-07-15 12,Cheruvallimukku,2
2024-07-15 12,Kulasekharam,17
2024-07-15 12,Water Tank Pallithura,5
2024-07-15 12,Panayamuttom,1
2024-07-15 12,Statue Bsnl,111
2024-07-15 12,Vandannur,18
2024-07-15 12,Vithura Kalung,14
2024-07-15 12,Pottanchira,10
2024-07-15 12,Chithara,9
2024-07-15 12,Palukal,38
2024-07-15 12,Peroorkada Junction,192
2024-07-15 12,Chadayamangalam Bus Stand,25
2024-07-15 12,Kallara,22
2024-07-15 12,Karikkakom Vayanasala,7
2024-07-15 12,Elavupalam,3
2024-07-15 12,Nalanchira Main Gate,106
2024-07-15 12,Karette,150
2024-07-15 12,Vikasbhavan,4
2024-07-15 12,Ullor,33
2024-07-15 12,Kovalam Beach,54
2024-07-15 12,Memala Ration Kada,2
2024-07-15 12,Chavadi Junction,10
2024-07-15 12,Charummoodu,23
2024-07-15 12,Kavadithalakkal,3
2024-07-15 12,Aryanad Post Office Junction,36
2024-07-15 12,Irinchayam,2
2024-07-15 12,Seemamulamukku,18
2024-07-15 12,Pallimukku,54
2024-07-15 12,Parassala,62
2024-07-15 12,Chackai,9
2024-07-15 12,Chempakappara,6
2024-07-15 12,6th Stone,35
2024-07-15 12,Koonanvenga 1,2
2024-07-15 12,Thinavila,7
2024-07-15 12,Navacode Maranallur,32
2024-07-15 12,Channakara,6
2024-07-15 12,Peringammala,31
2024-07-15 12,Pettah Pallimukku,16
2024-07-15 12,Chirayinkeezhu Bus Stand,65
2024-07-15 12,Nannattukavu,14
2024-07-15 12,Agrifarm,1
2024-07-15 12,Poovanathin Moodu,8
2024-07-15 12,Balaramapuram,599
2024-07-15 12,Vattappara,121
2024-07-15 12,Crpf Gate,53
2024-07-15 12,Kanjiramkulam,71
2024-07-15 12,Koduganoor,10
2024-07-15 12,Attingal,36
2024-07-15 12,Njadoorkonam,41
2024-07-15 12,Kulathoor,12
2024-07-15 12,Kiliyoor,29
2024-07-15 12,Shangumukham Beach,45
2024-07-15 12,Muttakkadu,4
2024-07-15 12,Sreekaryam,21
2024-07-15 12,Sk Hospital,5
2024-07-15 12,Parandode,21
2024-07-15 12,Vembayam,178
2024-07-15 12,Amaravila Check Post,37
2024-07-15 12,Kallar,7
2024-07-15 12,Moonnanakuzhi,18
2024-07-15 12,East Fort Bus Stand,992
2024-07-15 12,Pattoor Junction,144
2024-07-15 12,Thampanoor,117
2024-07-15 12,Ks Road Kovalam Junction,39
2024-07-15 12,Kseb Chakkai,72
2024-07-15 12,Njekkad,8
2024-07-15 12,Kowdiar,52
2024-07-15 12,Ponmudi Upper,58
2024-07-15 12,Vazhichal,5
2024-07-15 12,Jagathy,123
2024-07-15 12,Mariapuram Junction,10
2024-07-15 12,Bonacaud School,7
2024-07-15 12,Ulloor,326
2024-07-15 12,Maranalloor,43
2024-07-15 12,Mundela,19
2024-07-15 12,Maruthoorkadavu,38
2024-07-15 12,Thozhukkal,76
2024-07-15 12,Irumba,6
2024-07-15 12,Ottasekharamangalam,91
2024-07-15 12,Kallikadu A,28
2024-07-15 12,Kakkanam,4
2024-07-15 12,Thattathumala,14
2024-07-15 12,Madhupalam,4
2024-07-15 12,Valiyavila,134
2024-07-15 12,Keraladithyapuram,3
2024-07-15 12,Malayinkeezh,76
2024-07-15 12,Saraswathy Vidyalaya School,6
2024-07-15 12,Aruvikkara Hs,7
2024-07-15 12,Perumathura,6
2024-07-15 12,Thachottukavu Junction,3
2024-07-15 12,Athiyannur,11
2024-07-15 12,Kumarapuram,90
2024-07-15 12,Vazhayila,3
2024-07-15 12,Pulinkudy,34
2024-07-15 12,Vizhinjam Junction,5
2024-07-15 12,Poovachal,70
2024-07-15 12,Paruthippara,2
2024-07-15 12,Ookkodu,29
2024-07-15 12,Karakulam Post,10
2024-07-15 12,Contonment Gate,21
2024-07-15 12,Vellaikadavu,17
2024-07-15 12,Pettah,4
2024-07-15 12,Pwodeesyaram Society Muku,5
2024-07-15 12,Pettah Pallimukku Junction,3
2024-07-15 12,Kalliyoor,11
2024-07-15 12,Mulakkalathukavu,1
2024-07-15 12,Kalayapuram,2
2024-07-15 12,Pullikonam,3
